AH,AH_Max,AH_Min,Part,Part_Max,Part_Min,RI,RI_Max,RI_Min,Vis,Vis_Max,Vis_Min,WS,WS_Max,WS_Min,Temp,Temp_Max,Temp_Min,Temp_Diff,RH,Dist,WD,Hour,Freq
16.47929895,16.8162393112392,15.487273643267,11.2176924,11.3759745430397,11.1663025169073,0.013077237,0.0143604992748498,0.0129095697035001,17921.96708,18622.3604964738,17039.5399297915,0.0,0.0,0.0,21.33540587,22.2066240898057,20.8504508133827,-0.76,88.2381286120037,2964.371903,43.4065191005774,9,83500000000
11.6405254,12.5127333861634,10.8727109374243,7.031752329,7.0486584539207,6.41572240693832,0.0,0.0,0.0,35071.32228,38229.6040055459,32730.7369796254,0.0,1.650038462,0.0,17.49016832,17.7238190276808,16.2682764502784,-0.55,78.1513316569593,2021.393048,144.944534347269,14,73500000000
15.5131936,15.9340682430309,14.9970488652973,22.33461907,23.4091042582672,21.3671353700205,0.01274696,0.0138264374128663,0.0114975760946295,26781.32174,27212.1068789244,25763.9948332976,0.120297662,0.41045349,0.111728296586791,21.49179498,23.1175950074566,20.4072875879151,0.06,82.3161927048118,2962.098976,101.794297883547,11,73500000000
20.29652329,20.4597115710118,20.2787779663269,34.32925028,37.1711250363986,31.8808899286235,0.30898339,0.331677943451413,0.299137949523117,12581.61323,12978.0343925358,12164.1862147316,0.0,0.096573092,0.0,25.37617554,27.789079156443,24.300155847049,-0.39,86.3020887108027,2955.527311,92.4477426512903,16,83500000000
6.49727395,6.96296507920988,6.07157343151429,18.26747511,19.5438311502212,17.4544027981449,0.0,0.0,0.0,73491.74015,74352.731953734,70752.5523165443,0.736103303,2.372772324,0.665669528728237,9.492792424,10.2249491040895,8.83813643019731,-0.11,71.4337690836218,4825.939292,85.0252453447795,14,73500000000
6.857121447,6.88226838116974,6.62520985023853,9.825216186,10.7476864221496,9.43536028416301,0.0,0.0,0.0,75001.10899,79915.148898978,72554.6002731106,1.486584269,3.001189227,1.4157043725761,8.173325261,8.463919322038,7.8932889588323,0.0,82.0361780717176,4821.596044,155.955352719073,6,83500000000
17.17816989,18.7412889050902,15.9201944200425,271.937207,275.434819426473,256.141311823931,0.793693439,0.813439891562206,0.793592226584135,3630.611368,3970.71647638495,3506.38532299856,0.188935727,0.501241436,0.188522263745809,22.01095007,22.9397298567487,19.8340907853979,-1.65,88.4580739117082,2958.601625,99.7863293894222,4,83500000000
19.65441673,20.6381355600605,18.7942037940397,86.67622751,92.8743489446224,85.5473370794467,2.90926344,3.15786761076843,2.88420353972147,5749.755582,5760.79531901621,5477.58288501297,0.0,0.003480712,0.0,23.6828643,25.792108337868,21.4247888002593,0.9,91.9674802548659,2120.132026,75.810864825697,4,83500000000
6.613972281,7.14576230556958,6.57857328291345,4.971117673,5.45812050996896,4.57822163989373,0.030404906,0.0322914125754706,0.027455853178,7272.936424,7676.8653418436,6618.87958806005,0.62824478,1.551630404,0.572564413763819,4.862580769,4.98196014705437,4.78574701218107,0.058,98.2107182675073,4820.249268,156.019956844345,7,83500000000
6.168963326,6.22007122740548,6.00775172301136,42.68752623,43.4760599380826,41.9846546550375,0.745261318,0.79899914396281,0.675133842522488,12242.54466,13098.3717778908,11041.3886952384,1.264456991,1.539256051,1.22225941885592,5.771631642,6.26554604967762,5.4168653646861,-0.495,86.2757357260829,2015.266232,55.2986360020203,23,73500000000
11.04580719,11.4176032768926,10.3797143089891,21.25407174,21.8277321436879,19.2255618148723,0.120674868,0.129245674981547,0.110139512752811,10514.72739,10747.6754862611,9986.68413201883,1.411351742,2.40157072,1.37563149308798,13.59135795,13.9903919453735,13.5186916624943,-0.4,93.9449799356784,2021.42886,108.265813520922,2,83500000000
6.473128783,6.98259177678822,6.4158792381243,18.16410844,18.3204221834356,16.830768667995,0.0,0.0,0.0,17480.67769,17692.8321146824,16773.4361598071,0.874433348,1.610820837,0.808693115077965,5.256352784,5.67348973116588,4.84884903939766,0.1,93.6516988006683,4822.205148,106.969421822562,4,73500000000
